SampleID,Date,time,Sampletype,Latitude,Longitude,Temp,SC,pH,DO,Secchi,Turbidity,Tide,Microcystis,volume,subsample,VegWeight,CommonName,Count,AdjCount,Station
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Physa,166,332,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Collembola,1,2,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Coenagrionidae larvae,12,24,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Aphididae Adult,1,2,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Aphididae Larvae,1,2,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Leech,5,10,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Amphipod UNID,11,22,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Mite,2,4,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Oligocheate,3,6,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Libellulidae,2,4,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Sciomyzidae Larvae,1,2,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Hyalella,999,1998,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,limpet,3,6,Decker Breach
SAV1-7JUN2017,6/7/2017,8:30:00,sweepnet,38.08360788,-121.723387,18.20000076,101,6.5,5.900000095,NA,11.80000019,2=ebb,1=absent,0.375,50,15.16,Hydra,1,2,Decker Breach
SAV10-3May2016,5/3/2016,14:50:00,sweepnet,38.29003,-121.6918,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Corophiid UNID,2,2,Liberty SAV
SAV10-3May2016,5/3/2016,14:50:00,sweepnet,38.29003,-121.6918,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Coenagrionidae larvae,1,1,Liberty SAV
SAV10-3May2016,5/3/2016,14:50:00,sweepnet,38.29003,-121.6918,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Corixidae,4,4,Liberty SAV
SAV10-3May2016,5/3/2016,14:50:00,sweepnet,38.29003,-121.6918,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Planaria,3,3,Liberty SAV
SAV10-3May2016,5/3/2016,14:50:00,sweepnet,38.29003,-121.6918,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Hyalella,1,1,Liberty SAV
SAV10-3May2016,5/3/2016,14:50:00,sweepnet,38.29003,-121.6918,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Hydroptilidae Larvae Caddisfly,1,1,Liberty SAV
SAV10-3May2016,5/3/2016,14:50:00,sweepnet,38.29003,-121.6918,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Mite,1,1,Liberty SAV
SAV10-3May2016,5/3/2016,14:50:00,sweepnet,38.29003,-121.6918,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Aphididae Adult,1,1,Liberty SAV
SAV10-3May2016,5/3/2016,14:50:00,sweepnet,38.29003,-121.6918,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Aphididae Larvae,1,1,Liberty SAV
SAV10-3May2016,5/3/2016,14:50:00,sweepnet,38.29003,-121.6918,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Chironomid Larvae,8,8,Liberty SAV
SAV10-3May2016,5/3/2016,14:50:00,sweepnet,38.29003,-121.6918,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Thrips,2,2,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Corixidae,32,32,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Corophiid UNID,1,1,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Aphididae Larvae,10,10,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Gnorimosphaeroma,1,1,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Hyalella,16,16,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Fish,9,9,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Chironomid Larvae,1,1,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Planaria,1,1,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Hydroptilidae Larvae Caddisfly,1,1,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Mite,2,2,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Fluminicola,0,0,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Oligocheate,2,2,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Aphididae Adult,5,5,Liberty SAV
SAV11-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Neomysis mercedis,1,1,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Ant,1,1,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Aphididae Larvae,13,13,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Coenagrionidae larvae,1,1,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Corixidae,7,7,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Diptera Pupae,1,1,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Chironomid Larvae,5,5,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Hyalella,13,13,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Fish,1,1,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Fluminicola,2,2,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Gyraulus,1,1,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Egg Sacs,3,3,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Hydrophilidae Larvae Beetle,1,1,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Mite,3,3,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Ostracods,2,2,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Diptera Adult,1,1,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Planaria,7,7,Liberty SAV
SAV12-3May2016,5/3/2016,14:50:00,sweepnet,38.28225,-121.69235,20.70000076,346,9,13.89999962,42,17.79999924,1=high slack,1=absent,0.375,100,NA,Corophiid UNID,2,2,Liberty SAV
SAV2-10APR2017,4/10/2017,9:30:00,sweepnet,38.121655,-121.9825471,12.89999962,3833,7.199999809,3.200000048,NA,NA,NA,1=absent,0.375,25,3.16,Corixidae,1,4,TR2
SAV2-10APR2017,4/10/2017,9:30:00,sweepnet,38.121655,-121.9825471,12.89999962,3833,7.199999809,3.200000048,NA,NA,NA,1=absent,0.375,25,3.16,Corophiid Juvenile,56,224,TR2
SAV2-10APR2017,4/10/2017,9:30:00,sweepnet,38.121655,-121.9825471,12.89999962,3833,7.199999809,3.200000048,NA,NA,NA,1=absent,0.375,25,3.16,Coenagrionidae larvae,1,4,TR2
SAV2-10APR2017,4/10/2017,9:30:00,sweepnet,38.121655,-121.9825471,12.89999962,3833,7.199999809,3.200000048,NA,NA,NA,1=absent,0.375,25,3.16,Gammarid juvenile,18,72,TR2
SAV2-10APR2017,4/10/2017,9:30:00,sweepnet,38.121655,-121.9825471,12.89999962,3833,7.199999809,3.200000048,NA,NA,NA,1=absent,0.375,25,3.16,Eogammarus,198,792,TR2
SAV2-10APR2017,4/10/2017,9:30:00,sweepnet,38.121655,-121.9825471,12.89999962,3833,7.199999809,3.200000048,NA,NA,NA,1=absent,0.375,25,3.16,Fish,113,452,TR2
SAV2-10APR2017,4/10/2017,9:30:00,sweepnet,38.121655,-121.9825471,12.89999962,3833,7.199999809,3.200000048,NA,NA,NA,1=absent,0.375,25,3.16,Americorophium spinicorne,97,388,TR2
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Chironomid Larvae,239,318.6666667,Browns Channel
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Corophiid UNID,190,253.3333333,Browns Channel
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Lymnaea,1,1.333333333,Browns Channel
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Gnorimosphaeroma,236,314.6666667,Browns Channel
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Snail Other,2,2.666666667,Browns Channel
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Tanaid,9,12,Browns Channel
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Munnidae,1,1.333333333,Browns Channel
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Oligocheate,1,1.333333333,Browns Channel
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Ostracods,3,4,Browns Channel
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Diptera Pupae,52,69.33333333,Browns Channel
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Gammarus,31,41.33333333,Browns Channel
SAV2-13APR2017,4/13/2017,8:45:00,sweepnet,38.04056,-121.87032,14.5,440,7.300000191,7.699999809,64,14.89999962,2=ebb,1=absent,0.375,75,7.36,Fish,3,4,Browns Channel
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Physa,76,76,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Americorophium spinicorne,1,1,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Planaria,1,1,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Amphipod UNID,1,1,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Coenagrionidae larvae,11,11,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Hydroptilidae Larvae Caddisfly,2,2,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Corophiid Juvenile,1,1,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Chironomid Larvae,80,80,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Snail Other,1,1,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Diptera Pupae,10,10,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Hyalella,580,580,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Planorbella,1,1,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Diptera Adult,3,3,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Fluminicola,2,2,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Gnorimosphaeroma,3,3,Decker Breach
SAV2-13APR2018,4/13/2018,11:00:00,sweepnet,38.08292,-121.7243,14.30000019,259,7.900000095,11.5,NA,17.20000076,3=low slack,1=absent,0.375,100,NA,Crangonyx,19,19,Decker Breach
SAV2-13sep2017,9/13/2017,7:40:00,sweepnet,38.08360788,-121.723387,22.20000076,166.6999969,7.300000191,8,119,7.199999809,4=flood,3=medium,0.375,6.25,14.49,Hyalella,497,7952,Decker Breach
SAV2-13sep2017,9/13/2017,7:40:00,sweepnet,38.08360788,-121.723387,22.20000076,166.6999969,7.300000191,8,119,7.199999809,4=flood,3=medium,0.375,6.25,14.49,Gammarid juvenile,191,3056,Decker Breach
SAV2-13sep2017,9/13/2017,7:40:00,sweepnet,38.08360788,-121.723387,22.20000076,166.6999969,7.300000191,8,119,7.199999809,4=flood,3=medium,0.375,6.25,14.49,Physa,4,64,Decker Breach
SAV2-13sep2017,9/13/2017,7:40:00,sweepnet,38.08360788,-121.723387,22.20000076,166.6999969,7.300000191,8,119,7.199999809,4=flood,3=medium,0.375,6.25,14.49,Diptera Adult,1,16,Decker Breach
SAV2-13sep2017,9/13/2017,7:40:00,sweepnet,38.08360788,-121.723387,22.20000076,166.6999969,7.300000191,8,119,7.199999809,4=flood,3=medium,0.375,6.25,14.49,Chironomid Larvae,1,16,Decker Breach
SAV2-13sep2017,9/13/2017,7:40:00,sweepnet,38.08360788,-121.723387,22.20000076,166.6999969,7.300000191,8,119,7.199999809,4=flood,3=medium,0.375,6.25,14.49,Fluminicola,1,16,Decker Breach
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Mite,2,2,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Planorbidae UNID,3,3,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Oligocheate,1,1,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Physa,1,1,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Planaria,46,46,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Hydroptilidae Larvae Caddisfly,1,1,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Prostoma,4,4,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Hyalella,21,21,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Coenagrionidae larvae,6,6,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Corixidae,1,1,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Hydra,7,7,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Gyraulus,1,1,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Gnorimosphaeroma,8,8,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Corophiid UNID,24,24,Lindsey SAV
SAV2-17Mar2016,3/17/2016,11:03:00,sweepnet,38.25978,-121.7923,14.89999962,269,6.900000095,NA,20,49,4=flood,1=absent,0.375,100,4.12,Fluminicola,337,337,Lindsey SAV
SAV2-19MAY2017,5/19/2017,9:23:00,sweepnet,38.07781685,-122.0034729,17.20000076,119,7.300000191,9.100000381,75,15.39999962,4=flood,1=absent,0.375,25,NA,Gammarus,258,1032,Ryer4
SAV2-19MAY2017,5/19/2017,9:23:00,sweepnet,38.07781685,-122.0034729,17.20000076,119,7.300000191,9.100000381,75,15.39999962,4=flood,1=absent,0.375,25,NA,Oligocheate,1,4,Ryer4
SAV2-19MAY2017,5/19/2017,9:23:00,sweepnet,38.07781685,-122.0034729,17.20000076,119,7.300000191,9.100000381,75,15.39999962,4=flood,1=absent,0.375,25,NA,Chironomid Larvae,27,108,Ryer4
SAV2-19MAY2017,5/19/2017,9:23:00,sweepnet,38.07781685,-122.0034729,17.20000076,119,7.300000191,9.100000381,75,15.39999962,4=flood,1=absent,0.375,25,NA,Diptera Pupae,11,44,Ryer4
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Coenagrionidae larvae,3,6,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Crangonyx,14,28,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Corophiid Juvenile,1,2,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Fluminicola,580,1160,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Gnorimosphaeroma,2,4,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Diptera Pupae,1,2,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Elmidae larvae,1,2,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Chironomid Larvae,1,2,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Leech,1,2,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Hyalella,5,10,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Hydra,20,40,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Americorophium spinicorne,1,2,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Snail Other,3,6,Lindsey Tules
SAV2-29MAR2017,3/29/2017,10:30:00,sweepnet,38.25902,-121.79259,15.60000038,481,7.400000095,7.699999809,64,12,2=ebb,1=absent,0.375,50,3.21,Oligocheate,2,4,Lindsey Tules
